PreferenceID,Client_num,PreferenceType,EmailSubscription,SMSSubscription,PhoneCallSubscription
723018,68006014,Support,False,True,True
849638,39261685,Support,False,True,True
605575,70994619,Marketing,False,True,False
366764,38299402,Marketing,False,False,False
930678,43344684,Marketing,False,False,True
592194,63236026,Marketing,True,False,True
609048,63809743,Support,True,False,True
129771,85830518,Marketing,False,False,False
8659,33577184,Marketing,False,False,True
199342,23112012,Support,True,False,True
37871,37991531,Marketing,False,False,False
946327,23196804,Support,True,True,False
562747,69881916,Support,False,True,True
792337,83452937,Marketing,False,True,False
47691,48323997,Marketing,True,False,False
433342,88337746,Support,True,False,True
704210,55842155,Marketing,False,False,False
499595,68106869,Marketing,True,False,True
942836,73454523,Marketing,False,True,False
954091,68882885,Support,True,True,False
108598,86688104,Support,False,False,True
120219,84507568,Support,True,False,True
274053,38788661,Marketing,True,False,True
316893,37220152,Support,False,False,False
241322,18966155,Support,True,True,True
837498,23714662,Support,True,False,True
479222,50908623,Support,True,False,False
361089,28909515,Support,False,False,True
148268,17188338,Support,True,False,True
915881,23073941,Marketing,False,True,True
938639,58602686,Support,True,False,False
705089,60849345,Marketing,True,False,False
417679,79388813,Marketing,True,True,False
865340,30728410,Support,False,True,False
345631,70804339,Marketing,True,False,False
455337,24930160,Marketing,False,True,True
981937,69795641,Support,False,True,True
383280,65279517,Support,False,True,False
163252,53795048,Marketing,True,True,True
38492,88957476,Support,False,False,False
234501,16884843,Marketing,True,False,True
761253,24828378,Marketing,True,False,True
51123,26560316,Support,True,True,False
528495,26063089,Marketing,True,False,False
368593,11225244,Support,True,True,False
791793,83400606,Support,True,True,True
523231,75922150,Marketing,False,False,True
293093,72445304,Support,True,True,True
945003,81984143,Marketing,True,True,False
857027,15623957,Support,False,True,True
299633,69836184,Support,True,False,True
579984,49166470,Marketing,False,False,True
932206,78041819,Marketing,False,False,True
547432,64566604,Marketing,False,True,True
855350,59747783,Support,True,False,False
110351,97112882,Support,False,True,True
981749,22292749,Marketing,True,False,True
674886,19687121,Support,True,True,False
955788,23381809,Marketing,False,False,True
10797,85315970,Marketing,True,False,False
907550,98263415,Support,True,False,False
854350,34545282,Support,False,True,True
511807,50140816,Support,True,True,True
535194,52014046,Support,True,False,True
778523,96301360,Marketing,True,True,False
54928,18262513,Support,True,False,False
725791,10738096,Marketing,False,False,False
700170,17702401,Support,True,False,True
369675,81725249,Marketing,True,True,True
479206,12806232,Marketing,True,False,False
706476,63085305,Support,False,False,True
252935,21824907,Support,True,True,True
357724,41661096,Support,False,False,False
426144,96801474,Support,True,True,False
330073,48168481,Marketing,True,False,True
208001,48881077,Support,True,True,True
275870,99488943,Support,False,False,True
545243,55649026,Marketing,False,False,True
59911,67466425,Marketing,False,True,False
212735,54741979,Marketing,False,True,True
405232,59338092,Marketing,True,True,True
101329,68011640,Marketing,False,False,True
174041,83647133,Marketing,False,False,False
488335,97232209,Marketing,True,True,True
538184,65539615,Marketing,False,False,False
725785,47374423,Support,False,False,True
22395,99065781,Support,False,True,False
936596,49579422,Support,False,True,False
893096,15017204,Support,False,False,True
139858,20461960,Marketing,False,False,False
929655,32086135,Marketing,False,True,True
277928,82555941,Support,True,True,False
862989,43221206,Marketing,True,False,True
315120,87167107,Support,False,False,True
972684,12171710,Marketing,False,False,False
132869,78907854,Support,True,False,True
791631,84692866,Support,False,True,False
858167,79367065,Support,False,True,True
238803,68808994,Marketing,True,True,False
499479,15320842,Support,False,False,False
891218,26402849,Marketing,False,False,True
305525,75085994,Marketing,False,False,True
318676,57140814,Marketing,False,False,False
39366,99127622,Support,False,True,True
499844,66549780,Support,True,True,False
460821,87516411,Support,True,True,True
649216,92065642,Marketing,False,True,True
671703,60253731,Marketing,True,True,True
37224,66507431,Marketing,True,False,True
222158,63240524,Support,True,False,True
34750,33847080,Marketing,True,True,False
331541,57785384,Marketing,False,True,False
653542,61480797,Support,True,False,False
35246,45114561,Support,True,False,True
428022,64316189,Support,True,False,False
671912,93168192,Support,True,True,True
455436,38179400,Marketing,False,False,False
461442,42748647,Marketing,False,True,False
71173,45564406,Marketing,True,False,True
827898,35322375,Marketing,True,True,True
780562,95728051,Marketing,False,True,False
489026,96549976,Marketing,False,True,False
897394,44453533,Support,False,False,False
163421,30997213,Support,False,False,True
314007,48143561,Support,False,False,True
59077,53029533,Support,True,False,True
193855,93973507,Support,False,True,True
630895,98931501,Support,False,False,False
849450,85300761,Marketing,False,True,False
485818,22051602,Support,True,True,False
468666,44819758,Marketing,False,False,False
737383,43834933,Support,True,False,True
908292,25144715,Marketing,True,True,True
586417,88338236,Support,False,True,True
416150,68015987,Support,True,False,False
317880,47506614,Support,False,False,False
494638,53728519,Support,False,True,True
959308,54894194,Support,True,True,True
558524,11477490,Marketing,False,False,False
713366,39993289,Marketing,False,False,True
220182,18107060,Marketing,True,False,True
215599,16949481,Marketing,True,False,False
475021,80244353,Support,True,True,False
646534,27029683,Support,False,True,False
712873,49930306,Support,True,False,False
583506,26804264,Marketing,False,False,True
530048,80277200,Marketing,False,False,True
498213,39823529,Support,True,False,False
364382,33657701,Support,False,True,False
126054,74455508,Marketing,False,True,False
801575,88512085,Support,True,False,True
329541,30568421,Support,False,True,True
737970,32944108,Support,False,True,False
764151,29727966,Support,True,True,True
978575,25362790,Support,True,True,True
176355,32824618,Marketing,False,True,True
946576,56698933,Support,False,True,False
38926,67260256,Support,True,False,False
143876,18864044,Support,True,True,True
644487,74387195,Support,True,True,True
114861,79902213,Support,False,False,False
758401,72034466,Marketing,False,True,False
723162,83040624,Marketing,False,True,True
700972,27596849,Marketing,True,True,False
783148,52427162,Marketing,True,False,True
863122,60038583,Support,False,False,True
293268,99866787,Support,True,False,False
886327,89531299,Support,True,True,False
681461,49584395,Marketing,True,True,False
728798,39596816,Marketing,False,True,True
568129,89154896,Support,False,True,True
172461,78442642,Support,True,False,False
202052,16321531,Support,True,False,False
488989,72112861,Marketing,False,False,True
922261,57570233,Support,False,False,True
121346,92322992,Marketing,True,False,True
325311,60823022,Marketing,False,False,True
36765,40474549,Support,False,False,False
53149,38826066,Support,True,False,True
485370,47914952,Marketing,False,True,False
937647,39532607,Marketing,False,True,False
777437,24957172,Marketing,True,True,True
364546,53390551,Support,True,False,False
763604,53478596,Marketing,False,False,True
542151,59455102,Marketing,False,True,True
289380,58071172,Marketing,True,True,False
682543,75631050,Support,True,False,False
369972,88834390,Support,False,True,False
942566,32418504,Marketing,True,True,False
75455,76279627,Support,False,False,False
480512,21019179,Marketing,False,False,True
159013,41718750,Support,False,False,False
267047,41112809,Marketing,True,True,True
570140,83953256,Marketing,True,False,True
204561,72238832,Support,False,False,True
826007,75683766,Marketing,False,True,True
798165,64028084,Support,False,True,True
75935,93997939,Support,False,True,False
870101,40225552,Support,False,True,True
415483,18460994,Marketing,False,True,True
505381,26418800,Support,True,False,False
550932,28641367,Marketing,True,False,True
636729,14423112,Support,False,True,True
951878,30435879,Support,False,False,True
875465,39467876,Marketing,True,True,False
30381,42630630,Marketing,False,False,True
960455,29933369,Marketing,True,False,True
886577,52397211,Support,True,True,False
25525,10852706,Support,True,False,False
433739,89792449,Support,False,True,True
70261,19617105,Marketing,False,False,False
9670,72919962,Support,False,True,True
116407,82720911,Marketing,False,False,True
486043,73665829,Marketing,False,True,False
247087,20255488,Support,True,True,False
479192,48026928,Marketing,False,False,True
566462,11312845,Support,False,False,False
640965,59556010,Support,False,False,True
698396,56247102,Support,False,False,True
42266,22111711,Marketing,True,False,False
798708,39820947,Marketing,False,True,True
15616,35494374,Support,False,False,True
307224,25124523,Support,False,True,False
218355,63853869,Support,True,False,True
405006,54532396,Support,True,True,True
661982,61825654,Marketing,True,False,False
873604,25796211,Marketing,True,True,False
653451,74849173,Marketing,True,True,False
568255,65927415,Marketing,False,False,False
393243,93069025,Support,False,True,True
330912,17653079,Marketing,False,True,True
548521,16800999,Support,False,False,False
524251,18638827,Support,False,True,True
242799,48351613,Support,True,False,True
139603,88458046,Support,True,True,False
246336,65872530,Marketing,True,False,False
720519,24649908,Support,True,True,True
784862,75583217,Support,False,True,True
884103,13159353,Marketing,True,True,False
634086,37793110,Support,True,False,False
575506,96506445,Support,False,False,False
784086,74821438,Marketing,True,False,False
13238,57326962,Support,True,False,True
825577,64748419,Marketing,True,True,True
504571,64493491,Support,False,True,True
833832,19368355,Marketing,False,False,True
646678,94306957,Marketing,True,True,False
333907,36064181,Support,True,False,True
896761,26209894,Marketing,False,True,True
177615,86516769,Marketing,True,True,True
64166,70347343,Marketing,True,True,True
227515,48794056,Marketing,True,False,False
83314,47991260,Marketing,False,True,False
921669,13543741,Marketing,True,False,False
857495,76063048,Support,True,True,True
225653,93165351,Marketing,False,True,False
61876,64045502,Support,False,True,False
113003,63111704,Marketing,True,False,False
78219,62530263,Support,True,True,False
575656,83956389,Support,False,False,True
277124,70766773,Marketing,True,False,False
189878,76772947,Support,False,True,False
773154,33914471,Marketing,True,False,True
944083,28526986,Support,True,False,True
470000,64907863,Support,False,False,False
642898,22807836,Marketing,True,True,True
615322,51672505,Support,False,True,False
750453,59270711,Support,False,False,True
809774,68300851,Marketing,True,False,False
401039,47814884,Support,True,False,True
519859,16745348,Support,True,False,True
493529,84057250,Marketing,True,True,False
82023,56292153,Support,True,True,False
329613,82788235,Support,False,False,False
771258,52118018,Marketing,True,False,True
551332,53108305,Support,True,False,False
727397,88483282,Support,False,False,False
283732,69719474,Support,False,False,False
268145,61349877,Marketing,True,True,False
257460,47726695,Support,True,True,True
473686,25483685,Marketing,False,False,True
193467,98326240,Support,False,True,True
144725,18952524,Support,True,True,True
119561,16145360,Support,False,False,False
180277,26699642,Marketing,False,False,False
400131,54203259,Support,False,True,False
811213,74049551,Support,False,False,True
17528,43751177,Marketing,True,False,True
288835,43404244,Marketing,True,False,True
798105,82292410,Marketing,True,False,True
343333,38094791,Marketing,True,True,False
974222,82046823,Marketing,False,True,False
477087,77313794,Support,True,False,True
33106,10133938,Support,True,False,True
183775,29399477,Support,False,True,False
632650,75561421,Marketing,False,False,True
497101,59649409,Marketing,True,True,True
810426,33784871,Support,True,True,False
966190,86383989,Support,False,False,False
835387,97355836,Marketing,False,False,False
575232,30116372,Marketing,True,True,False
984999,48960880,Support,True,False,True
484335,80086845,Marketing,True,True,False
550771,74368627,Marketing,False,True,True
238729,34173363,Support,False,True,False
454669,91257039,Support,False,True,False
698073,21170742,Marketing,False,True,False
455519,55417895,Support,True,False,False
441315,95946980,Support,False,True,True
516327,22351186,Support,True,True,False
205746,30178732,Support,True,True,False
385179,95637145,Support,False,True,True
737900,18956654,Support,True,True,True
931421,17848480,Marketing,True,False,False
828560,63117582,Marketing,False,False,False
715811,10683266,Marketing,False,True,False
473835,50710910,Marketing,False,True,True
467990,94421844,Marketing,True,False,True
365672,65573001,Marketing,False,False,False
211306,69984846,Support,True,True,True
340795,39284569,Marketing,True,False,True
164678,23636248,Marketing,False,False,False
99866,31543567,Support,True,False,False
621417,91639715,Marketing,True,False,False
954832,34576978,Marketing,False,True,False
906553,39818091,Marketing,True,False,True
877494,95334600,Support,True,True,False
545669,25367917,Support,True,True,False
136751,19819004,Support,False,False,False
780175,30209554,Support,True,False,True
131580,93553514,Support,True,False,True
511481,12674109,Marketing,False,False,False
849650,54187238,Marketing,False,False,False
131331,50423917,Support,True,True,False
80059,48060359,Support,False,False,True
316176,74946200,Marketing,False,False,True
320313,52070878,Support,True,False,False
671510,23436576,Support,False,False,True
483671,75691323,Marketing,True,True,False
374482,12256794,Support,False,True,True
109667,37524026,Support,False,False,True
453060,46967560,Support,True,True,True
381602,79115789,Marketing,True,True,True
979234,50881976,Support,False,False,False
576507,97267700,Support,True,True,True
107488,72319753,Support,True,False,False
27600,68835764,Marketing,False,False,False
242382,88427084,Marketing,False,False,True
995961,92970801,Marketing,False,False,True
455409,72839675,Marketing,False,False,True
404991,80190614,Support,True,True,False
30456,74427941,Support,False,True,False
468493,66286547,Marketing,True,True,True
560093,64312608,Marketing,False,True,False
866491,25590655,Marketing,True,True,False
325530,36163653,Support,False,False,True
527567,52746005,Support,False,True,True
147486,60475823,Marketing,True,True,False
86487,84589245,Marketing,False,True,True
668767,59362494,Marketing,True,False,False
450878,43109202,Support,False,True,False
859124,37354106,Support,False,True,False
880605,98934106,Marketing,False,False,True
73676,85161606,Marketing,False,False,False
459863,81537753,Support,False,False,True
219052,20007528,Support,True,True,False
212782,95295702,Support,True,False,False
465040,21256660,Support,False,False,True
499094,10597381,Marketing,False,True,False
742385,42636297,Marketing,False,True,False
207916,74616724,Marketing,True,True,True
682442,85889001,Support,True,True,True
433056,99558176,Support,True,False,True
267574,56913593,Support,False,True,True
123356,51458392,Support,False,True,False
439275,38527133,Support,True,True,True
668433,17973039,Marketing,False,True,True
400140,24697724,Support,True,False,True
589915,97525021,Support,True,False,False
185267,73991742,Marketing,False,True,True
298251,75631717,Marketing,False,False,False
258609,73648438,Marketing,False,False,True
370149,63055322,Support,False,True,False
516725,34266713,Marketing,False,False,False
489504,53422314,Support,True,False,True
636593,83623097,Support,True,True,True
410149,63349059,Support,False,False,True
766997,55166840,Marketing,True,True,True
778663,65199844,Marketing,True,False,False
877676,93454275,Marketing,True,False,True
122468,83705447,Marketing,False,False,False
405163,91719974,Marketing,True,False,False
778872,58207157,Support,False,True,False
128559,96940030,Support,False,False,True
733170,13491655,Marketing,False,True,False
971269,81165483,Marketing,False,True,False
435290,46283249,Marketing,True,True,False
736755,80258524,Support,True,True,False
858396,10395418,Marketing,True,False,False
825544,61253841,Marketing,False,False,False
849176,48759305,Support,True,True,False
896565,58694878,Support,True,True,False
867190,30087991,Support,True,True,False
64968,52934421,Marketing,True,True,True
143531,35650792,Marketing,False,True,True
231221,41513385,Marketing,False,True,False
534837,37772102,Support,False,True,False
939622,22135027,Support,False,False,False
160184,15778481,Marketing,False,False,True
657056,28448473,Marketing,False,False,True
421730,81532436,Support,False,True,False
233236,45527786,Marketing,True,False,True
804193,68249453,Support,False,True,False
894419,44310958,Support,False,True,True
969005,97540588,Support,False,True,True
320109,36537003,Marketing,False,True,True
604407,97951297,Marketing,False,True,True
157160,68543520,Marketing,False,False,True
700018,76668492,Marketing,False,False,True
446373,40833376,Marketing,False,True,False
142901,18903702,Marketing,False,False,False
296913,37450685,Support,True,False,False
185543,70456805,Marketing,False,True,True
779788,49860357,Marketing,True,True,False
502927,71417389,Support,True,False,False
969550,88731435,Marketing,True,True,False
703136,91860967,Support,True,False,True
517243,38172246,Support,True,False,True
882546,21294504,Marketing,False,True,False
197638,37356683,Marketing,False,False,True
486726,40215234,Support,True,True,False
953905,79300958,Support,True,True,False
655696,86768001,Support,True,False,True
799561,11560825,Marketing,False,True,False
884295,71901763,Marketing,True,False,False
493262,89514681,Marketing,True,False,False
343422,84091843,Support,True,True,False
102706,19486514,Support,False,True,True
341474,39629830,Marketing,True,True,True
298431,29201171,Marketing,True,False,True
868104,94353050,Support,True,False,False
556207,24786950,Support,False,False,True
315830,88732083,Support,True,False,False
879117,81416681,Support,False,True,True
827084,12219011,Support,True,True,True
790208,68630644,Support,False,False,True
858797,18257910,Support,True,True,True
920335,65312404,Support,False,True,True
245171,85586737,Marketing,False,True,False
82729,92115640,Marketing,False,False,True
468743,38757759,Marketing,True,True,True
100666,33432042,Support,False,True,False
258983,11371443,Support,False,False,False
923325,46591918,Support,False,False,True
821501,87080008,Support,True,False,True
403419,43196538,Marketing,False,True,False
523567,78983726,Marketing,True,True,True
45134,93817461,Support,False,True,False
315241,28537960,Marketing,True,True,True
948134,97286043,Support,False,False,False
343963,18866526,Support,True,False,False
184745,44334039,Support,False,False,True
567312,68059048,Support,False,True,True
620886,44358723,Marketing,True,False,True
673378,98193110,Marketing,False,False,True
56662,65484224,Support,True,True,False
59023,70219081,Support,True,False,False
829321,20101565,Marketing,True,True,False
643589,15958472,Support,False,False,True
405513,38164164,Marketing,True,False,True
373685,27453808,Marketing,False,True,True
605307,89116699,Marketing,False,True,True
502911,49573000,Marketing,True,True,True
529166,80521253,Marketing,True,True,False
529774,31165864,Support,True,True,True
266253,31933834,Support,False,False,False
630313,58809963,Support,False,True,False
646101,84515388,Marketing,False,True,True
429870,21235625,Support,False,True,False
849035,79801399,Marketing,True,True,True
205170,47393495,Marketing,True,True,False
202816,65821308,Support,False,False,True
310035,84248823,Support,False,True,False
908799,67548844,Support,True,True,True
929010,89951778,Marketing,True,True,True
117234,60765860,Marketing,True,True,True
403189,18144990,Support,False,True,True
581188,90142142,Support,True,True,True
821242,31614340,Support,True,False,True
435509,47223779,Support,False,False,False
527619,24332492,Marketing,False,True,False
563784,43855868,Support,True,False,True
581224,79186981,Support,True,True,True
71755,70435539,Marketing,False,False,True
915611,50194602,Support,False,False,True
847835,22533929,Support,True,False,False
685052,30117594,Support,True,False,False
71448,80395989,Support,True,False,True
540276,63653628,Support,False,False,True
684382,12252852,Support,True,True,False
286884,69396409,Marketing,True,False,True
695984,86473309,Marketing,True,True,True
487928,71771622,Marketing,False,True,False
396565,70358012,Marketing,False,False,True
84986,16137781,Support,True,True,True
468131,89393753,Marketing,True,False,True
294647,45941460,Marketing,False,True,True
590211,93352464,Marketing,False,False,True
127359,25025187,Support,False,False,False
51020,83148984,Marketing,True,True,False
619438,50405695,Marketing,True,True,False
305624,27280500,Marketing,False,False,False
831277,33749623,Support,False,True,True
523149,82720031,Support,True,True,True
641565,22773571,Marketing,False,True,True
330061,14882308,Support,False,True,True
698380,22001746,Marketing,True,True,False
682476,38653083,Marketing,False,False,False
766674,37427545,Marketing,False,False,False
677513,19653191,Marketing,False,True,True
168217,28025268,Support,True,False,False
327478,96285286,Support,True,True,True
168764,25896096,Support,True,True,True
553467,13333370,Support,True,True,False
772415,71395378,Marketing,True,True,False
668992,99536011,Support,False,True,False
875313,53149806,Marketing,False,True,False
530645,26988784,Support,True,True,True
91107,14782844,Marketing,False,True,True
578346,13883250,Support,False,False,True
125676,62317480,Support,True,False,False
59526,72898215,Support,True,True,False
763602,45439246,Marketing,False,True,False
258540,92850157,Support,True,False,True
901878,45008517,Support,False,False,True
238377,34153112,Marketing,True,True,False
341473,14336551,Support,True,True,False
649936,26991077,Marketing,True,False,True
178593,30007657,Marketing,False,False,False
581725,28082246,Marketing,False,False,False
894645,47192178,Support,True,False,True
612395,23000172,Support,False,False,True
111068,83144359,Marketing,False,False,False
896279,74095390,Support,False,True,False
521147,82004179,Marketing,True,False,True
508959,26524744,Support,True,False,False
374648,74206685,Marketing,False,False,True
539978,22147844,Support,False,True,True
462297,49144400,Marketing,True,True,True
18096,30721220,Marketing,False,True,False
319966,76448754,Marketing,False,True,False
137622,16632903,Support,False,False,True
638364,69021261,Marketing,False,True,False
41765,66575172,Support,False,False,True
509637,67432332,Marketing,False,False,False
341416,12118401,Support,False,False,True
306524,62892712,Support,False,True,False
447812,54772932,Marketing,False,False,False
421959,85474842,Marketing,False,False,False
339737,94606259,Support,True,False,False
493133,71132502,Support,True,True,False
959261,41805145,Support,True,True,True
510008,65401444,Marketing,False,True,False
473286,23995101,Support,False,True,True
338004,68316190,Support,True,True,False
381314,53603552,Marketing,True,False,False
320760,20101116,Marketing,False,False,True
491714,66227688,Marketing,True,False,True
463119,39218185,Support,True,False,False
168646,68955897,Support,True,True,True
42268,15927606,Marketing,True,False,True
773244,12843447,Marketing,True,True,True
233207,17076157,Support,True,False,True
114850,55631280,Support,False,False,False
990488,97718299,Support,False,False,False
489275,71133478,Marketing,True,False,False
957151,94824156,Support,True,False,False
664312,34929299,Support,True,False,False
539455,28018010,Support,False,True,False
57254,82134957,Support,False,False,True
704596,67862722,Support,True,True,False
849778,12102110,Support,True,False,False
481469,33423577,Marketing,False,False,True
623005,71086407,Support,False,False,False
355531,46715335,Marketing,False,False,False
598347,32756915,Marketing,False,True,False
843879,10030607,Marketing,True,True,True
695184,11405069,Marketing,True,True,False
201642,50825377,Marketing,False,True,False
407504,42401664,Marketing,False,True,True
422754,46681030,Support,True,False,True
865479,30913297,Support,False,True,True
387578,65640254,Support,False,True,False
925317,23684702,Support,False,False,False
404988,71917305,Support,False,True,False
920526,29804017,Support,True,False,False
119227,62542456,Marketing,True,True,True
164221,31858721,Marketing,False,False,False
328723,80416644,Marketing,False,True,False
335662,47230841,Marketing,False,False,True
763252,36093101,Marketing,False,True,True
24828,16812059,Marketing,False,False,True
635802,66667242,Support,False,True,False
561584,76075497,Support,True,False,False
945120,54028072,Marketing,False,True,False
350205,98196121,Marketing,True,True,False
619532,70686943,Support,False,False,True
313041,30177318,Support,True,False,False
775820,55801291,Support,False,False,False
870220,91021651,Support,True,True,False
380833,12130804,Marketing,True,False,False
421007,70185814,Marketing,False,True,False
362100,18587508,Support,True,True,False
598353,38077888,Support,True,False,False
973886,93186242,Support,True,False,False
914592,52222317,Marketing,False,True,False
337911,31436119,Marketing,True,True,False
523376,15780906,Support,False,True,False
633021,17402630,Marketing,True,True,False
573919,18267648,Support,True,False,False
596190,63121544,Support,True,True,True
887135,93867631,Support,False,True,False
409574,69854252,Marketing,True,True,False
19123,16472100,Support,False,True,True
392591,60348130,Marketing,True,False,False
216715,74750455,Support,True,False,False
719237,18223768,Marketing,False,False,True
315595,24660423,Support,False,True,True
990083,35983923,Support,True,False,True
363868,95328522,Support,True,True,False
543609,52031876,Support,False,True,True
570003,15179939,Support,False,False,False
10191,89105599,Marketing,True,False,True
789122,35645464,Marketing,True,False,False
111146,97480225,Support,True,True,True
292707,42712572,Support,False,False,False
748164,80032102,Support,True,True,False
34748,56546845,Support,False,True,True
140978,94021025,Marketing,False,True,True
561339,76896859,Marketing,False,True,False
801314,92713148,Support,False,True,True
362834,29705425,Support,True,True,True
362585,69611718,Support,True,False,False
775592,84981269,Marketing,False,False,True
969295,19417714,Marketing,True,False,True
255854,23936164,Marketing,False,True,False
965495,95100226,Support,True,True,True
21508,10590970,Marketing,False,True,False
619995,38651271,Marketing,True,True,True
369349,31958105,Marketing,True,True,True
253217,86655410,Marketing,False,False,False
593762,83666382,Marketing,True,True,True
619661,26776105,Marketing,True,True,True
106529,48708195,Marketing,True,True,False
624768,40735485,Support,False,False,True
751841,60524136,Support,False,False,False
81751,89795226,Marketing,False,False,False
747859,44516073,Marketing,True,False,True
187437,64907322,Marketing,False,True,False
221756,64189440,Marketing,False,False,True
78471,61510548,Support,False,False,False
172509,14776941,Support,False,True,False
779135,94178357,Support,True,True,True
360518,57103525,Support,False,True,True
943940,50661935,Support,False,False,True
226300,51206626,Support,False,False,True
874872,58322314,Support,False,False,True
882817,14268945,Support,True,False,False
654555,75716103,Support,False,False,True
664594,83428716,Marketing,False,False,True
130622,81809938,Support,False,False,False
807212,15745069,Support,True,True,False
469328,15226760,Marketing,True,False,True
801056,71262556,Support,False,True,True
76046,85409583,Support,False,False,False
970381,77553817,Marketing,False,False,False
818163,78152837,Marketing,False,False,True
678618,98953429,Support,True,False,False
954054,95407641,Support,False,False,True
690767,43525335,Marketing,False,False,True
909727,38251970,Marketing,False,False,False
133875,32161401,Marketing,True,True,True
233040,86057050,Marketing,False,True,True
840772,90543008,Support,True,False,False
166782,22076747,Marketing,True,False,True
663943,60390820,Marketing,True,True,True
579811,93851299,Marketing,True,False,True
947999,18673081,Marketing,True,False,False
962843,69755185,Marketing,True,False,True
966829,36550806,Marketing,True,True,False
210956,31269287,Marketing,False,True,False
597287,16972285,Support,True,True,True
235456,16601221,Marketing,False,True,False
338027,38806540,Support,True,True,True
892669,47631401,Marketing,False,False,True
585734,62004138,Marketing,False,True,True
799377,38545949,Marketing,True,True,True
675760,43386313,Support,False,False,False
127306,66024503,Marketing,False,False,False
313734,35757877,Marketing,False,False,True
65168,63057634,Support,False,False,False
267750,46507889,Marketing,False,False,False
688298,42743461,Marketing,True,True,False
699977,77162567,Support,False,True,True
813824,64810921,Support,False,True,False
185802,72557728,Support,True,True,True
982635,46856774,Marketing,True,False,False
237821,28236993,Marketing,True,True,True
898412,82475642,Marketing,False,False,False
100029,64912272,Support,False,True,True
458162,91213764,Marketing,False,True,True
379670,11859926,Marketing,True,False,True
906399,15460654,Support,False,True,False
952042,87834283,Support,True,True,True
592177,45215643,Support,True,True,True
900003,59127152,Support,False,True,True
686236,32534474,Marketing,False,True,True
597626,14366040,Support,False,False,False
497579,98560945,Support,True,True,False
447619,59557491,Support,True,False,False
212466,60086669,Support,True,True,False
925753,71202722,Marketing,True,False,True
662631,98883422,Marketing,True,False,False
997314,86614940,Support,True,True,False
342657,37149496,Marketing,True,True,True
216949,72939669,Marketing,True,True,False
48662,98912269,Marketing,True,False,False
779209,24580791,Marketing,False,False,True
998873,81217898,Support,False,False,False
972810,63526065,Marketing,True,False,True
72778,52716532,Support,False,False,True
214774,46443616,Support,True,False,True
577198,77410901,Support,False,False,False
413439,75028114,Marketing,True,False,True
197962,30155514,Support,False,False,False
889078,63645399,Marketing,False,False,False
81887,46747868,Support,True,False,False
674867,91504539,Marketing,True,True,True
321649,25794955,Marketing,False,False,False
142739,65313626,Support,True,True,False
426810,15119210,Marketing,False,True,False
621374,75654403,Marketing,False,True,True
597270,95929287,Marketing,True,False,True
385106,37970063,Support,True,False,True
645680,38447795,Support,True,False,True
103014,80546734,Marketing,True,False,False
900977,53041949,Support,True,True,True
549015,17805770,Marketing,False,False,True
264646,22276851,Support,True,True,True
600360,84623826,Marketing,True,False,False
575001,41295964,Marketing,False,False,False
46995,74238631,Support,False,True,False
465178,50715031,Support,False,True,True
892698,50399456,Marketing,True,True,False
221073,43255313,Marketing,True,False,True
711319,63996725,Support,False,False,False
8602,97562872,Marketing,True,True,False
356905,79621995,Support,False,True,True
320368,47881410,Support,False,False,False
896440,94590708,Support,True,False,True
220741,61258215,Marketing,True,True,True
850893,82398473,Marketing,True,False,False
609122,72344179,Support,True,True,True
986207,53878823,Marketing,False,True,False
804820,89602789,Support,True,True,True
604782,35021885,Support,True,False,True
817619,22740295,Support,True,False,False
85439,86640751,Marketing,False,False,True
285607,85672593,Support,True,True,True
767747,91183285,Marketing,False,False,True
4764,57653534,Marketing,True,False,True
939302,46822886,Support,False,False,True
43564,92882038,Marketing,True,True,True
549753,61505979,Support,True,True,False
487749,98533992,Support,False,False,True
995759,26004101,Support,True,True,False
931588,36990609,Marketing,False,False,True
322824,12498095,Support,False,True,True
76204,18784408,Marketing,True,True,True
775422,79878106,Support,False,True,True
31641,87894690,Marketing,True,False,True
852244,12898757,Marketing,False,True,False
674255,81533528,Marketing,True,True,True
244075,71067735,Marketing,False,True,False
669576,34609935,Support,False,True,True
114926,52113480,Marketing,False,True,True
282181,18317052,Support,True,True,False
525533,64908674,Support,False,False,False
291886,47527302,Support,False,True,True
642753,22555947,Marketing,True,True,True
662189,38246577,Support,False,True,False
476327,18570767,Marketing,False,True,False
760680,35475125,Marketing,False,False,True
174964,34390224,Marketing,False,False,True
206855,34059554,Support,True,False,False
428987,52712477,Marketing,False,False,True
502017,29168427,Marketing,False,True,True
892601,65586317,Marketing,True,False,False
136591,70143412,Support,True,False,True
475266,43997552,Support,True,True,False
458919,97721236,Marketing,False,True,True
680711,76875180,Marketing,False,False,True
123707,82829010,Marketing,True,True,False
776887,38333271,Marketing,False,True,False
486796,59594420,Support,False,True,False
604673,18031187,Support,True,True,True
664467,87301358,Support,True,True,True
253528,88180894,Marketing,True,True,False
732093,15592666,Support,True,False,False
355870,54682038,Marketing,True,True,False
782855,59313970,Support,True,False,True
991182,59447705,Marketing,True,False,False
825792,48066385,Marketing,True,True,False
453998,70790797,Support,False,False,False
723841,25211555,Support,False,True,True
32488,27350328,Marketing,False,False,False
97521,29163366,Support,True,False,False
455485,45194938,Support,False,False,True
481411,39618194,Support,True,False,True
622372,22356266,Marketing,True,True,False
986938,64869764,Marketing,False,False,True
208288,57805615,Support,False,False,True
